itin_validatingcarrier,OBL_originairportcode,OBL_destinationairportcode,OBL_flightNumber,OBL_departdate,OBL_departtime,OBL_arrivedate,OBL_arrivetime,IBL_originairportcode,IBL_destinationairportcode,IBL_flightnumber,IBL_departdate,IBL_departtime,IBL_arrivedate,IBL_arrivetime,itin_cabin,itin_bookingcode,itin_totalamount,taxbreakdown,yq_val,yr_val,itin_true_tax_amount
"AC","EWR","YYZ","1391","20250507","630","20250507","816","YYZ","EWR","8876","20250604","1130","20250604","1303","B","D","918.32","USD:AY 5.60|US 58.43|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","139.32"
"AC","LGA","YYZ","8991","20250507","1420","20250507","1602","YYZ","LGA","722","20250604","1925","20250604","2059","B","C","1024.74","USD:AY 5.60|US 65.85|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","146.74"
"AC","LGA","YYZ","8991","20250507","1420","20250507","1602","YYZ","LGA","700","20250604","615","20250604","750","B","C","1024.74","USD:AY 5.60|US 65.85|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","146.74"
"UA","LGA","IAH","2617","20250606","955","20250606","1242","IAH","EWR","1444","20250608","2024","20250609","100","E","K","387.96","USD:AY 11.20|US 24.93|XF 9.00|ZP 10.40","0.0","0.0","55.53"
"UA","EWR","IAH","2425","20250606","2103","20250606","2355","IAH","EWR","1797","20250608","600","20250608","1034","E","L","461.97","USD:AY 11.20|US 30.10|XF 9.00|ZP 10.40","0.0","0.0","60.7"
"UA","EWR","IAH","1590","20250606","1415","20250606","1700","IAH","EWR","1646","20250608","1643","20250608","2129","E","W","585.97","USD:AY 11.20|US 38.75|XF 9.00|ZP 10.40","0.0","0.0","69.35"
"AA","JFK","HND","8495","20250708","140","20250709","440","HND","JFK","8496","20250720","1830","20250720","1830","E","S","2203.11","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|SW 20.40|TK 6.90|YR 392.00","0.0","392.0","101.11000000000001"
"UA","LGA","IAH","404","20250524","1758","20250524","2047","IAH","EWR","2608","20250528","1425","20250528","1911","E","L","617.97","USD:AY 11.20|US 40.98|XF 9.00|ZP 10.40","0.0","0.0","71.58"
"UA","EWR","MCO","2215","20250801","905","20250801","1156","MCO","EWR","370","20250809","745","20250809","1025","E","W","387.96","USD:AY 11.20|US 24.93|XF 9.00|ZP 10.40","0.0","0.0","55.53"
"EI","JFK","LHR","8874","20250519","1845","20250520","650","LHR","JFK","8813","20250528","1620","20250528","1925","E","K","1518.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 365.00","365.0","0.0","262.30999999999995"
"EI","JFK","LHR","8874","20250519","1845","20250520","650","LHR","JFK","8877","20250528","1320","20250528","1610","E","K","1937.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 410.00","410.0","0.0","262.30999999999995"
"AF","JFK","CDG","5","20250508","1830","20250509","805","CDG","JFK","6","20250514","1330","20250514","1545","E","R","907.81","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|FR 25.30|O4 45.20|QX 38.50|YQ 52.00|YR 375.00","52.0","375.0","182.80999999999995"
"TP","JFK","LIS","210","20250927","2205","20250928","1005","LIS","JFK","209","20251017","1700","20251017","2005","E","E","673.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|J9 2.30|PT 10.10|YP 32.10|YQ 213.00","213.0","0.0","118.31"
"UA","EWR","LAX","2641","20250810","1830","20250810","2126","LAX","EWR","1855","20250816","1330","20250816","2152","E","T","571.97","USD:AY 11.20|US 37.77|XF 9.00|ZP 10.40","0.0","0.0","68.37"
"UA","EWR","SNA","2050","20250810","735","20250810","1028","LAX","EWR","1950","20250816","1215","20250816","2057","E","V","706.97","USD:AY 11.20|US 47.19|XF 9.00|ZP 10.40","0.0","0.0","77.79"
"AA","JFK","LAX","1","20250810","700","20250810","959","SNA","JFK","2459","20250816","1226","20250816","2059","E","V","723.98","USD:AY 11.20|US 48.38|XF 9.00|ZP 10.40","0.0","0.0","78.98"
"UA","EWR","BOS","2630","20250508","1559","20250508","1721","BOS","EWR","1733","20250512","1107","20250512","1229","E","H","582.97","USD:AY 11.20|US 38.54|XF 9.00|ZP 10.40","0.0","0.0","69.14"
"BA","JFK","LHR","112","20250519","1830","20250520","630","LHR","JFK","1510","20250528","1700","20250528","1955","E","Q","717.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 379.00|YR 10.00","379.0","10.0","262.30999999999995"
"BA","JFK","LHR","112","20250519","1830","20250520","630","LHR","JFK","115","20250528","1440","20250528","1735","E","Q","717.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 379.00|YR 10.00","379.0","10.0","262.30999999999995"
"BA","JFK","LHR","174","20250519","1845","20250520","650","LHR","JFK","173","20250528","1135","20250528","1425","E","Q","733.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 395.00|YR 10.00","395.0","10.0","262.30999999999995"
"BA","JFK","LHR","1594","20250519","945","20250519","2140","LHR","JFK","175","20250528","1000","20250528","1245","E","S","821.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 390.00|YR 10.00","390.0","10.0","262.30999999999995"
"AA","EWR","SFO","7506","20250528","900","20250528","1233","SFO","EWR","7427","20250601","1011","20250601","1859","E","Q","536.6","USD:AY 11.20|US 35.30|XF 9.00|ZP 10.40","0.0","0.0","65.9"
"UA","EWR","SFO","1331","20250528","2015","20250528","2342","SFO","EWR","2480","20250601","1305","20250601","2147","E","L","641.96","USD:AY 11.20|US 42.65|XF 9.00|ZP 10.40","0.0","0.0","73.25"
"AA","EWR","DFW","1796","20250507","1223","20250507","1525","DFW","JFK","2970","20250510","855","20250510","1330","E","K","886.97","USD:AY 11.20|US 59.75|XF 9.00|ZP 10.40","0.0","0.0","90.35"
"AA","EWR","DFW","1796","20250507","1223","20250507","1525","DFW","EWR","618","20250510","1929","20250510","2355","E","K","886.97","USD:AY 11.20|US 59.75|XF 9.00|ZP 10.40","0.0","0.0","90.35"
"AA","LGA","DFW","3287","20250507","1800","20250507","2102","DFW","EWR","1794","20250510","1137","20250510","1559","E","K","886.97","USD:AY 11.20|US 59.75|XF 9.00|ZP 10.40","0.0","0.0","90.35"
"AA","EWR","DFW","2728","20250507","600","20250507","905","DFW","JFK","2970","20250510","855","20250510","1330","E","K","886.97","USD:AY 11.20|US 59.75|XF 9.00|ZP 10.40","0.0","0.0","90.35"
"AA","LGA","DFW","2913","20250507","2000","20250507","2303","DFW","LGA","1043","20250510","941","20250510","1402","E","K","886.97","USD:AY 11.20|US 59.75|XF 9.00|ZP 10.40","0.0","0.0","90.35"
"AA","JFK","MIA","3238","20250603","610","20250603","907","MIA","JFK","525","20250607","657","20250607","1000","E","O","241.97","USD:AY 11.20|US 14.75|XF 9.00|ZP 10.40","0.0","0.0","45.35"
"AA","LGA","MIA","3211","20250603","915","20250603","1232","MIA","LGA","1029","20250607","959","20250607","1310","E","O","261.96","USD:AY 11.20|US 16.14|XF 9.00|ZP 10.40","0.0","0.0","46.74"
"AA","JFK","MIA","1535","20250603","659","20250603","1005","MIA","EWR","1801","20250607","835","20250607","1139","E","O","291.96","USD:AY 11.20|US 18.23|XF 9.00|ZP 10.40","0.0","0.0","48.83"
"DL","JFK","LAS","795","20250605","715","20250605","955","LAS","JFK","568","20250608","2325","20250609","730","E","M","1236.97","USD:AY 11.20|US 84.17|XF 9.00|ZP 10.40","0.0","0.0","114.77"
"OS","EWR","LHR","7792","20250603","2305","20250604","1125","LHR","EWR","7793","20250613","930","20250613","1245","E","L","973.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 290.00|YR 25.00","290.0","25.0","262.30999999999995"
"OS","EWR","LHR","7800","20250603","1725","20250604","555","LHR","EWR","7791","20250613","800","20250613","1105","E","L","973.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 290.00|YR 25.00","290.0","25.0","262.30999999999995"
"AY","JFK","LHR","5478","20250603","750","20250603","1945","LHR","JFK","5477","20250613","1320","20250613","1610","E","O","1163.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 30.00|YR 445.00","30.0","445.0","262.30999999999995"
"AY","JFK","LHR","5512","20250603","1830","20250604","630","LHR","JFK","5483","20250613","1940","20250613","2230","E","L","1643.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 30.00|YR 470.00","30.0","470.0","262.30999999999995"
"OS","EWR","LHR","7796","20250603","1815","20250604","645","LHR","EWR","7799","20250613","1800","20250613","2120","E","B","3972.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 370.00|YR 25.00","370.0","25.0","262.30999999999995"
"LH","EWR","LHR","7624","20250603","2305","20250604","1125","LHR","EWR","7625","20250613","1200","20250613","1515","E","B","3972.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 370.00|YR 25.00","370.0","25.0","262.30999999999995"
"UA","LGA","ORD","2618","20250511","1125","20250511","1306","ORD","EWR","2362","20250517","2017","20250517","2337","E","W","365.97","USD:AY 11.20|US 23.40|XF 9.00|ZP 10.40","0.0","0.0","54.0"
"UA","EWR","ORD","2337","20250511","900","20250511","1045","ORD","LGA","293","20250517","1055","20250517","1411","E","Q","506.96","USD:AY 11.20|US 33.23|XF 9.00|ZP 10.40","0.0","0.0","63.83"
"AA","EWR","ORD","3868","20250511","1730","20250511","1911","ORD","JFK","532","20250517","1145","20250517","1500","E","K","591.97","USD:AY 11.20|US 39.17|XF 9.00|ZP 10.40","0.0","0.0","69.77"
"AS","EWR","SFO","373","20250821","730","20250821","1039","SFO","JFK","20","20250823","1330","20250823","2217","E","X","381.6","USD:AY 11.20|US 24.49|XF 9.00|ZP 10.40","0.0","0.0","55.09"
"AS","JFK","SFO","41","20250821","2029","20250821","2344","SFO","EWR","374","20250823","2217","20250824","659","E","X","386.6","USD:AY 11.20|US 24.84|XF 9.00|ZP 10.40","0.0","0.0","55.44"
"UA","EWR","SFO","2328","20250821","1600","20250821","1904","SFO","EWR","2209","20250823","1135","20250823","2017","E","K","621.96","USD:AY 11.20|US 41.26|XF 9.00|ZP 10.40","0.0","0.0","71.86"
"FI","JFK","KEF","618","20250610","2310","20250611","855","KEF","EWR","623","20250617","1700","20250617","1910","E","N","486.91","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|IS 29.60|T1 3.20|ZU 7.30|YR 190.00","0.0","190.0","113.91000000000003"
"AF","JFK","LHR","6753","20250524","1800","20250525","625","LHR","JFK","6752","20250530","935","20250530","1245","B","Z","3411.91","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 287.30|UB 68.80|YQ 52.00|YR 2080.00","52.0","2080.0","429.90999999999985"
"BA","JFK","LHR","116","20250524","2005","20250525","815","LHR","EWR","185","20250530","1110","20250530","1355","B","I","5177.91","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 287.30|UB 68.80|YQ 2050.00|YR 30.00","2050.0","30.0","429.90999999999985"
"AS","JFK","LHR","5256","20250524","2055","20250525","910","LHR","JFK","5295","20250530","1320","20250530","1610","B","C","6649.91","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 287.30|UB 68.80","0.0","0.0","429.91"
"KL","JFK","LHR","2505","20250524","810","20250524","2000","LHR","JFK","2504","20250530","1255","20250530","1600","B","D","7861.91","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 287.30|UB 68.80|YQ 52.00|YR 2080.00","52.0","2080.0","429.90999999999985"
"UA","EWR","SAN","1626","20250506","1653","20250506","2003","SAN","EWR","427","20250507","2125","20250508","543","E","V","868.97","USD:AY 11.20|US 58.49|XF 9.00|ZP 10.40","0.0","0.0","89.09"
"UA","EWR","SAN","1826","20250506","703","20250506","1008","SAN","EWR","1827","20250507","2225","20250508","641","E","V","868.97","USD:AY 11.20|US 58.49|XF 9.00|ZP 10.40","0.0","0.0","89.09"
"UA","EWR","LAS","1548","20250529","1645","20250529","1915","LAS","EWR","1909","20250604","959","20250604","1803","E","V","596.96","USD:AY 11.20|US 39.51|XF 9.00|ZP 10.40","0.0","0.0","70.11"
"HA","EWR","SFO","4903","20250620","900","20250620","1213","SFO","JFK","6987","20250705","905","20250705","1747","E","U","426.6","USD:AY 11.20|US 27.63|XF 9.00|ZP 10.40","0.0","0.0","58.23"
"UA","EWR","LAX","2445","20250526","900","20250526","1158","SNA","EWR","1383","20250529","1237","20250529","2104","E","S","622.97","USD:AY 11.20|US 41.33|XF 9.00|ZP 10.40","0.0","0.0","71.93"
"AA","JFK","SNA","2459","20250526","937","20250526","1300","LAX","JFK","28","20250529","2255","20250530","722","E","L","672.98","USD:AY 11.20|US 44.82|XF 9.00|ZP 10.40","0.0","0.0","75.42"
"TS","EWR","YTZ","7357","20250603","650","20250603","830","YTZ","EWR","7134","20250610","1250","20250610","1420","E","Q","233.44","USD:AY 5.60|US 11.10|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 21.00|ZP 10.40|RC 2.73","0.0","0.0","85.44"
"PD","EWR","YTZ","2122","20250603","855","20250603","1035","YYZ","LGA","605","20250610","1450","20250610","1630","E","L","295.89","USD:AY 5.60|US 15.00|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","95.89"
"AA","LGA","MIA","2039","20250529","1130","20250529","1441","MIA","LGA","2271","20250602","1804","20250602","2100","E","Q","287.97","USD:AY 11.20|US 17.96|XF 9.00|ZP 10.40","0.0","0.0","48.56"
"AA","JFK","MIA","2603","20250529","2030","20250529","2343","MIA","LGA","3070","20250602","1517","20250602","1806","E","S","346.96","USD:AY 11.20|US 22.07|XF 9.00|ZP 10.40","0.0","0.0","52.67"
"AA","LGA","MIA","1530","20250529","600","20250529","910","MIA","EWR","322","20250602","1447","20250602","1747","E","O","432.96","USD:AY 11.20|US 28.07|XF 9.00|ZP 10.40","0.0","0.0","58.67"
"KE","JFK","ICN","86","20250506","50","20250507","520","ICN","JFK","85","20250510","1930","20250510","2100","E","L","2437.81","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|BP 17.20|YQ 1.80|YR 510.00","1.8","510.0","91.00999999999999"
"AA","EWR","ORD","3354","20250510","1930","20250510","2121","ORD","LGA","2865","20250511","1022","20250511","1327","E","L","564.97","USD:AY 11.20|US 37.28|XF 9.00|ZP 10.40","0.0","0.0","67.88"
"EI","JFK","LHR","8876","20250619","1930","20250620","745","LHR","EWR","8889","20250628","1635","20250628","1925","E","N","1487.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 570.00","570.0","0.0","262.30999999999995"
"EI","JFK","LHR","8872","20250619","2055","20250620","910","LHR","EWR","8885","20250628","1110","20250628","1355","E","N","3241.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 570.00","570.0","0.0","262.30999999999995"
"EI","EWR","LHR","8888","20250619","2125","20250620","930","LHR","JFK","8815","20250628","1440","20250628","1735","E","Y","3446.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 590.00","590.0","0.0","262.30999999999995"
"EI","EWR","LHR","8884","20250619","1755","20250620","550","LHR","JFK","8817","20250628","825","20250628","1110","E","Y","3446.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 590.00","590.0","0.0","262.30999999999995"
"UA","EWR","FLL","1544","20250515","600","20250515","901","FLL","EWR","2001","20250518","1528","20250518","1837","E","L","492.97","USD:AY 11.20|US 32.26|XF 9.00|ZP 10.40","0.0","0.0","62.86"
"UA","EWR","CMH","3671","20250717","1329","20250717","1519","CMH","EWR","3559","20250721","600","20250721","747","F","P","453.96","USD:AY 11.20|US 29.54|XF 9.00|ZP 10.40","0.0","0.0","60.14"
"JL","JFK","HND","3","20250530","140","20250531","440","HND","JFK","6","20250603","1105","20250603","1105","E","S","2260.71","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|SW 20.40|TK 6.90|YQ 399.60","399.6","0.0","101.10999999999996"
"BA","JFK","LHR","172","20251127","2040","20251128","840","LHR","JFK","183","20251130","1950","20251130","2255","E","O","708.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 370.00|YR 10.00","370.0","10.0","262.30999999999995"
"VS","JFK","LHR","10","20251127","2100","20251128","855","LHR","JFK","9","20251130","1600","20251130","1859","E","T","718.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 365.00|YR 10.00","365.0","10.0","262.30999999999995"
"VS","JFK","LHR","4","20251127","1800","20251128","625","LHR","JFK","25","20251130","2000","20251130","2259","E","T","718.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 365.00|YR 10.00","365.0","10.0","262.30999999999995"
"BA","JFK","LHR","112","20251127","1830","20251128","630","LHR","JFK","117","20251130","820","20251130","1125","E","O","753.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 370.00|YR 10.00","370.0","10.0","262.30999999999995"
"AS","JFK","LHR","5258","20251127","1845","20251128","645","LHR","JFK","5259","20251130","935","20251130","1240","E","O","1243.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80","0.0","0.0","262.31"
"IB","JFK","LHR","3544","20251127","2005","20251128","810","LHR","JFK","3541","20251130","1625","20251130","1935","E","M","1270.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 385.00|YR 10.00","385.0","10.0","262.30999999999995"
"UA","EWR","ATL","742","20250510","1558","20250510","1828","ATL","EWR","555","20250512","1537","20250512","1800","E","S","1107.97","USD:AY 11.20|US 75.17|XF 9.00|ZP 10.40","0.0","0.0","105.77"
"DL","JFK","LAX","767","20250615","1155","20250615","1505","LAX","JFK","915","20250623","2355","20250624","830","E","L","487.97","USD:AY 11.20|US 31.91|XF 9.00|ZP 10.40","0.0","0.0","62.51"
"DL","JFK","LAX","738","20250615","1510","20250615","1827","LAX","JFK","958","20250623","905","20250623","1757","E","U","648.96","USD:AY 11.20|US 43.14|XF 9.00|ZP 10.40","0.0","0.0","73.74"
"DL","JFK","LAX","747","20250615","1355","20250615","1708","LAX","JFK","938","20250623","1010","20250623","1910","E","U","706.96","USD:AY 11.20|US 47.19|XF 9.00|ZP 10.40","0.0","0.0","77.79"
"AA","JFK","IND","4586","20250505","1850","20250505","2117","IND","LGA","4797","20250509","645","20250509","848","E","S","596.97","USD:AY 11.20|US 39.51|XF 9.00|ZP 10.40","0.0","0.0","70.11"
"AA","JFK","LAX","306","20250615","1629","20250615","1936","LAX","JFK","238","20250623","1021","20250623","1859","E","G","672.97","USD:AY 11.20|US 44.82|XF 9.00|ZP 10.40","0.0","0.0","75.42"
"AA","JFK","LAX","3","20250615","1100","20250615","1403","LAX","JFK","274","20250623","1230","20250623","2107","E","V","748.97","USD:AY 11.20|US 50.12|XF 9.00|ZP 10.40","0.0","0.0","80.72"
"AA","JFK","LAX","341","20250615","1524","20250615","1836","LAX","JFK","307","20250623","819","20250623","1658","E","G","766.98","USD:AY 11.20|US 51.38|XF 9.00|ZP 10.40","0.0","0.0","81.98"
"TK","JFK","IST","12","20250723","35","20250723","1715","IST","JFK","1","20250803","1410","20250803","1755","E","W","957.81","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|M6 3.40|TR 22.60|YQ 24.00|YR 320.00","24.0","320.0","99.81"
"TK","JFK","IST","2","20250723","1950","20250724","1255","IST","JFK","1","20250803","1410","20250803","1755","E","W","987.81","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|M6 3.40|TR 22.60|YQ 24.00|YR 320.00","24.0","320.0","99.81"
"PD","EWR","YTZ","2134","20250508","1505","20250508","1645","YTZ","EWR","2147","20250511","2040","20250511","2210","E","D","436.62","USD:AY 5.60|US 25.28|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 21.00|ZP 10.40|RC 2.73","0.0","0.0","99.62"
"UA","EWR","SJU","1543","20250815","1953","20250815","2357","SJU","EWR","2036","20250822","1455","20250822","1905","E","W","708.0","USD:AY 11.20|US 45.80|XF 9.00","0.0","0.0","66.0"
"AC","LGA","YYZ","703","20250524","725","20250524","907","YYZ","EWR","8878","20250623","1355","20250623","1532","E","G","231.39","USD:AY 5.60|US 10.50|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","91.39"
"UA","EWR","YYZ","3400","20250524","1203","20250524","1347","YYZ","JFK","6634","20250623","2055","20250623","2249","E","G","295.89","USD:AY 5.60|US 15.00|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","95.89"
"AC","LGA","YYZ","703","20250524","725","20250524","907","YYZ","LGA","8540","20250623","750","20250623","923","E","G","301.27","USD:AY 5.60|US 15.38|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","96.27"
"UA","EWR","YYZ","3557","20250524","1704","20250524","1900","YYZ","EWR","8660","20250623","1355","20250623","1532","E","G","301.27","USD:AY 5.60|US 15.38|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","96.27"
"UA","LGA","YYZ","8229","20250524","725","20250524","907","YYZ","EWR","3435","20250623","730","20250623","904","E","G","306.64","USD:AY 5.60|US 15.75|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","96.64"
"AC","LGA","YYZ","8995","20250524","1910","20250524","2052","YYZ","JFK","8554","20250623","1325","20250623","1515","E","K","315.24","USD:AY 5.60|US 16.35|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","97.24"
"AC","EWR","YYZ","3258","20250524","1704","20250524","1900","YYZ","EWR","8876","20250623","1130","20250623","1307","E","G","317.39","USD:AY 5.60|US 16.50|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","97.39"
"AC","EWR","YYZ","1395","20250524","1100","20250524","1246","YYZ","JFK","8552","20250623","755","20250623","945","E","K","320.62","USD:AY 5.60|US 16.73|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","97.62"
"AC","LGA","YYZ","8997","20250524","1945","20250524","2127","YYZ","EWR","3712","20250623","1800","20250623","1948","E","K","320.62","USD:AY 5.60|US 16.73|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","97.62"
"AC","LGA","YYZ","705","20250524","830","20250524","1010","YYZ","EWR","8880","20250623","1600","20250623","1737","E","K","320.62","USD:AY 5.60|US 16.73|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","97.62"
